subsistence	playerNr	treatment	per	infoChoice	decision	payoff	demonstrator1	demonstrator2	demonstrator3	opt	orderTreatments	age	optDemo1	optDemo2	optDemo3	sumDemoOpt
1	1	1	1	0	2	51	0	0	0	1	1	35	0	0	0	0
1	1	1	2	1	1	36	1	1	1	0	1	35	0	0	0	0
1	1	1	3	1	2	30	2	1	2	1	1	35	1	0	1	2
1	1	1	4	1	2	34	2	1	2	1	1	35	1	0	1	2
1	1	1	5	1	2	37	2	1	2	1	1	35	1	0	1	2
1	1	1	6	1	2	35	2	1	1	1	1	35	1	0	0	1
1	1	1	7	1	2	43	2	1	2	1	1	35	1	0	1	2
1	1	1	8	1	2	46	2	1	2	1	1	35	1	0	1	2
1	1	1	9	2	2	28	1	2	1	1	1	35	0	1	0	1
1	1	1	10	2	1	36	2	2	1	0	1	35	1	1	0	2
1	1	1	11	1	1	24	2	1	1	0	1	35	1	0	0	1
1	1	1	12	1	2	26	2	1	2	1	1	35	1	0	1	2
1	1	1	13	1	2	35	2	2	2	1	1	35	1	1	1	3
1	1	1	14	1	2	25	2	2	2	1	1	35	1	1	1	3
1	1	1	15	1	2	47	2	2	2	1	1	35	1	1	1	3
1	1	2	1	0	1	19	0	0	0	0	1	35	0	0	0	0
1	1	2	2	1	1	33	1	2	1	0	1	35	0	1	0	1
1	1	2	3	1	2	34	2	2	2	1	1	35	1	1	1	3
1	1	2	4	1	2	53	2	2	2	1	1	35	1	1	1	3
1	1	2	5	1	2	54	2	1	2	1	1	35	1	0	1	2
1	1	2	6	1	2	31	2	1	2	1	1	35	1	0	1	2
1	1	2	7	1	1	26	2	1	1	0	1	35	1	0	0	1
1	1	2	8	1	1	11	1	1	2	0	1	35	0	0	1	1
1	1	2	9	1	2	19	2	1	2	1	1	35	1	0	1	2
1	1	2	10	1	2	26	2	1	2	1	1	35	1	0	1	2
1	1	2	11	1	2	18	2	2	2	1	1	35	1	1	1	3
1	1	2	12	1	2	46	2	2	1	1	1	35	1	1	0	2
1	1	2	13	1	2	53	2	1	2	1	1	35	1	0	1	2
1	1	2	14	1	2	40	2	1	2	1	1	35	1	0	1	2
1	1	2	15	1	2	29	2	2	2	1	1	35	1	1	1	3
1	2	1	1	0	2	40	0	0	0	1	2	45	0	0	0	0
1	2	1	2	1	1	36	1	2	1	0	2	45	0	1	0	1
1	2	1	3	1	1	28	2	2	2	0	2	45	1	1	1	3
1	2	1	4	1	1	23	2	2	2	0	2	45	1	1	1	3
1	2	1	5	1	2	51	2	1	2	1	2	45	1	0	1	2
1	2	1	6	1	1	21	2	1	2	0	2	45	1	0	1	2
1	2	1	7	1	1	21	2	1	1	0	2	45	1	0	0	1
1	2	1	8	1	1	26	1	1	2	0	2	45	0	0	1	1
1	2	1	9	1	1	15	2	1	2	0	2	45	1	0	1	2
1	2	1	10	1	2	30	2	1	2	1	2	45	1	0	1	2
1	2	1	11	1	1	46	2	2	2	0	2	45	1	1	1	3
1	2	1	12	1	1	20	2	2	1	0	2	45	1	1	0	2
1	2	1	13	1	2	56	2	1	2	1	2	45	1	0	1	2
1	2	1	14	1	2	45	2	1	2	1	2	45	1	0	1	2
1	2	1	15	1	2	52	2	2	2	1	2	45	1	1	1	3
1	2	2	1	0	1	22	0	0	0	0	2	45	0	0	0	0
1	2	2	2	2	2	44	1	1	1	1	2	45	0	0	0	0
1	2	2	3	2	2	42	2	1	2	1	2	45	1	0	1	2
1	2	2	4	2	2	31	2	1	2	1	2	45	1	0	1	2
1	2	2	5	2	2	25	2	1	2	1	2	45	1	0	1	2
1	2	2	6	2	1	13	2	1	1	0	2	45	1	0	0	1
1	2	2	7	1	2	51	2	1	2	1	2	45	1	0	1	2
1	2	2	8	1	2	46	2	1	2	1	2	45	1	0	1	2
1	2	2	9	2	2	33	1	2	1	1	2	45	0	1	0	1
1	2	2	10	1	2	54	2	2	1	1	2	45	1	1	0	2
1	2	2	11	1	2	31	2	1	1	1	2	45	1	0	0	1
1	2	2	12	1	2	10	2	1	2	1	2	45	1	0	1	2
1	2	2	13	1	2	45	2	2	2	1	2	45	1	1	1	3
1	2	2	14	1	2	36	2	2	2	1	2	45	1	1	1	3
1	2	2	15	1	2	37	2	2	2	1	2	45	1	1	1	3
1	3	1	1	0	1	19	0	0	0	0	1	38	0	0	0	0
1	3	1	2	1	1	33	1	1	1	0	1	38	0	0	0	0
1	3	1	3	1	2	34	2	1	2	1	1	38	1	0	1	2
1	3	1	4	1	2	44	2	1	2	1	1	38	1	0	1	2
1	3	1	5	1	2	39	2	1	2	1	1	38	1	0	1	2
1	3	1	6	1	2	48	2	1	1	1	1	38	1	0	0	1
1	3	1	7	1	2	30	2	1	2	1	1	38	1	0	1	2
1	3	1	8	1	1	31	2	1	2	0	1	38	1	0	1	2
1	3	1	9	1	1	40	1	2	1	0	1	38	0	1	0	1
1	3	1	10	1	2	42	2	2	1	1	1	38	1	1	0	2
1	3	1	11	1	1	30	2	1	1	0	1	38	1	0	0	1
1	3	1	12	1	1	40	2	1	2	0	1	38	1	0	1	2
1	3	1	13	1	2	33	2	2	2	1	1	38	1	1	1	3
1	3	1	14	1	2	31	2	2	2	1	1	38	1	1	1	3
1	3	1	15	1	2	33	2	2	2	1	1	38	1	1	1	3
1	3	2	1	0	1	26	0	0	0	0	1	38	0	0	0	0
1	3	2	2	1	1	35	1	2	1	0	1	38	0	1	0	1
1	3	2	3	1	2	30	2	2	2	1	1	38	1	1	1	3
1	3	2	4	2	2	34	2	2	2	1	1	38	1	1	1	3
1	3	2	5	1	1	38	2	1	2	0	1	38	1	0	1	2
1	3	2	6	1	2	52	2	1	2	1	1	38	1	0	1	2
1	3	2	7	1	1	30	2	1	1	0	1	38	1	0	0	1
1	3	2	8	1	1	21	1	1	2	0	1	38	0	0	1	1
1	3	2	9	1	2	18	2	1	2	1	1	38	1	0	1	2
1	3	2	10	1	2	53	2	1	2	1	1	38	1	0	1	2
1	3	2	11	2	2	38	2	2	2	1	1	38	1	1	1	3
1	3	2	12	1	2	61	2	2	1	1	1	38	1	1	0	2
1	3	2	13	1	2	36	2	1	2	1	1	38	1	0	1	2
1	3	2	14	1	2	25	2	1	2	1	1	38	1	0	1	2
1	3	2	15	1	2	38	2	2	2	1	1	38	1	1	1	3
1	4	1	1	0	1	25	0	0	0	0	2	30	0	0	0	0
1	4	1	2	1	1	37	1	2	1	0	2	30	0	1	0	1
1	4	1	3	1	2	38	2	2	2	1	2	30	1	1	1	3
1	4	1	4	1	2	13	2	2	2	1	2	30	1	1	1	3
1	4	1	5	1	2	45	2	1	2	1	2	30	1	0	1	2
1	4	1	6	1	1	35	2	1	2	0	2	30	1	0	1	2
1	4	1	7	1	2	30	2	1	1	1	2	30	1	0	0	1
1	4	1	8	1	2	57	1	1	2	1	2	30	0	0	1	1
1	4	1	9	1	1	15	2	1	2	0	2	30	1	0	1	2
1	4	1	10	1	2	38	2	1	2	1	2	30	1	0	1	2
1	4	1	11	1	1	21	2	2	2	0	2	30	1	1	1	3
1	4	1	12	1	2	39	2	2	1	1	2	30	1	1	0	2
1	4	1	13	1	2	37	2	1	2	1	2	30	1	0	1	2
1	4	1	14	1	2	53	2	1	2	1	2	30	1	0	1	2
1	4	1	15	1	2	42	2	2	2	1	2	30	1	1	1	3
1	4	2	1	0	2	53	0	0	0	1	2	30	0	0	0	0
1	4	2	2	1	1	50	1	1	1	0	2	30	0	0	0	0
1	4	2	3	1	2	27	2	1	2	1	2	30	1	0	1	2
1	4	2	4	1	2	18	2	1	2	1	2	30	1	0	1	2
1	4	2	5	1	2	47	2	1	2	1	2	30	1	0	1	2
1	4	2	6	1	2	53	2	1	1	1	2	30	1	0	0	1
1	4	2	7	1	1	21	2	1	2	0	2	30	1	0	1	2
1	4	2	8	1	1	22	2	1	2	0	2	30	1	0	1	2
1	4	2	9	1	2	46	1	2	1	1	2	30	0	1	0	1
1	4	2	10	1	2	34	2	2	1	1	2	30	1	1	0	2
1	4	2	11	1	2	25	2	1	1	1	2	30	1	0	0	1
1	4	2	12	1	2	48	2	1	2	1	2	30	1	0	1	2
1	4	2	13	1	2	39	2	2	2	1	2	30	1	1	1	3
1	4	2	14	1	2	55	2	2	2	1	2	30	1	1	1	3
1	4	2	15	1	2	44	2	2	2	1	2	30	1	1	1	3
1	5	1	1	0	2	57	0	0	0	1	1	40	0	0	0	0
1	5	1	2	1	1	12	1	1	1	0	1	40	0	0	0	0
1	5	1	3	1	2	51	2	1	2	1	1	40	1	0	1	2
1	5	1	4	1	2	47	2	1	2	1	1	40	1	0	1	2
1	5	1	5	1	2	36	2	1	2	1	1	40	1	0	1	2
1	5	1	6	1	1	32	2	1	1	0	1	40	1	0	0	1
1	5	1	7	1	2	48	2	1	2	1	1	40	1	0	1	2
1	5	1	8	1	2	47	2	1	2	1	1	40	1	0	1	2
1	5	1	9	1	1	29	1	2	1	0	1	40	0	1	0	1
1	5	1	10	1	2	23	2	2	1	1	1	40	1	1	0	2
1	5	1	11	1	1	14	2	1	1	0	1	40	1	0	0	1
1	5	1	12	1	2	31	2	1	2	1	1	40	1	0	1	2
1	5	1	13	1	2	43	2	2	2	1	1	40	1	1	1	3
1	5	1	14	1	2	40	2	2	2	1	1	40	1	1	1	3
1	5	1	15	1	2	40	2	2	2	1	1	40	1	1	1	3
1	5	2	1	0	2	39	0	0	0	1	1	40	0	0	0	0
1	5	2	2	1	1	8	1	2	1	0	1	40	0	1	0	1
1	5	2	3	1	2	47	2	2	2	1	1	40	1	1	1	3
1	5	2	4	1	2	62	2	2	2	1	1	40	1	1	1	3
1	5	2	5	1	2	68	2	1	2	1	1	40	1	0	1	2
1	5	2	6	1	2	46	2	1	2	1	1	40	1	0	1	2
1	5	2	7	1	1	34	2	1	1	0	1	40	1	0	0	1
1	5	2	8	1	1	46	1	1	2	0	1	40	0	0	1	1
1	5	2	9	1	2	35	2	1	2	1	1	40	1	0	1	2
1	5	2	10	1	2	28	2	1	2	1	1	40	1	0	1	2
1	5	2	11	1	2	35	2	2	2	1	1	40	1	1	1	3
1	5	2	12	1	2	36	2	2	1	1	1	40	1	1	0	2
1	5	2	13	1	2	23	2	1	2	1	1	40	1	0	1	2
1	5	2	14	1	2	58	2	1	2	1	1	40	1	0	1	2
1	5	2	15	1	2	49	2	2	2	1	1	40	1	1	1	3
1	6	1	1	0	1	30	0	0	0	0	2	42	0	0	0	0
1	6	1	2	2	2	34	1	2	1	1	2	42	0	1	0	1
1	6	1	3	1	2	37	2	2	2	1	2	42	1	1	1	3
1	6	1	4	1	2	27	2	2	2	1	2	42	1	1	1	3
1	6	1	5	1	2	48	2	1	2	1	2	42	1	0	1	2
1	6	1	6	1	1	28	2	1	2	0	2	42	1	0	1	2
1	6	1	7	1	2	32	2	1	1	1	2	42	1	0	0	1
1	6	1	8	1	2	33	1	1	2	1	2	42	0	0	1	1
1	6	1	9	1	1	25	2	1	2	0	2	42	1	0	1	2
1	6	1	10	1	2	45	2	1	2	1	2	42	1	0	1	2
1	6	1	11	1	1	34	2	2	2	0	2	42	1	1	1	3
1	6	1	12	1	2	49	2	2	1	1	2	42	1	1	0	2
1	6	1	13	1	2	35	2	1	2	1	2	42	1	0	1	2
1	6	1	14	1	2	46	2	1	2	1	2	42	1	0	1	2
1	6	1	15	1	2	50	2	2	2	1	2	42	1	1	1	3
1	6	2	1	0	2	18	0	0	0	1	2	42	0	0	0	0
1	6	2	2	1	1	30	1	1	1	0	2	42	0	0	0	0
1	6	2	3	1	2	42	2	1	2	1	2	42	1	0	1	2
1	6	2	4	1	2	49	2	1	2	1	2	42	1	0	1	2
1	6	2	5	1	2	18	2	1	2	1	2	42	1	0	1	2
1	6	2	6	1	2	47	2	1	1	1	2	42	1	0	0	1
1	6	2	7	1	1	23	2	1	2	0	2	42	1	0	1	2
1	6	2	8	1	1	20	2	1	2	0	2	42	1	0	1	2
1	6	2	9	1	2	53	1	2	1	1	2	42	0	1	0	1
1	6	2	10	1	2	43	2	2	1	1	2	42	1	1	0	2
1	6	2	11	1	2	44	2	1	1	1	2	42	1	0	0	1
1	6	2	12	1	2	43	2	1	2	1	2	42	1	0	1	2
1	6	2	13	1	2	39	2	2	2	1	2	42	1	1	1	3
1	6	2	14	1	2	42	2	2	2	1	2	42	1	1	1	3
1	6	2	15	1	2	41	2	2	2	1	2	42	1	1	1	3
1	9	1	1	0	1	30	0	0	0	0	1	25	0	0	0	0
1	9	1	2	1	1	33	1	1	1	0	1	25	0	0	0	0
1	9	1	3	2	1	19	2	1	2	0	1	25	1	0	1	2
1	9	1	4	1	2	42	2	1	2	1	1	25	1	0	1	2
1	9	1	5	2	1	21	2	1	2	0	1	25	1	0	1	2
1	9	1	6	1	1	54	2	1	1	0	1	25	1	0	0	1
1	9	1	7	1	2	31	2	1	2	1	1	25	1	0	1	2
1	9	1	8	1	2	41	2	1	2	1	1	25	1	0	1	2
1	9	1	9	2	1	13	1	2	1	0	1	25	0	1	0	1
1	9	1	10	1	2	40	2	2	1	1	1	25	1	1	0	2
1	9	1	11	1	1	39	2	1	1	0	1	25	1	0	0	1
1	9	1	12	1	2	30	2	1	2	1	1	25	1	0	1	2
1	9	1	13	2	1	21	2	2	2	0	1	25	1	1	1	3
1	9	1	14	1	2	18	2	2	2	1	1	25	1	1	1	3
1	9	1	15	1	2	46	2	2	2	1	1	25	1	1	1	3
1	9	2	1	0	2	47	0	0	0	1	1	25	0	0	0	0
1	9	2	2	2	1	41	1	2	1	0	1	25	0	1	0	1
1	9	2	3	2	1	28	2	2	2	0	1	25	1	1	1	3
1	9	2	4	2	1	21	2	2	2	0	1	25	1	1	1	3
1	9	2	5	1	2	52	2	1	2	1	1	25	1	0	1	2
1	9	2	6	1	2	45	2	1	2	1	1	25	1	0	1	2
1	9	2	7	2	1	22	2	1	1	0	1	25	1	0	0	1
1	9	2	8	2	1	11	1	1	2	0	1	25	0	0	1	1
1	9	2	9	2	1	34	2	1	2	0	1	25	1	0	1	2
1	9	2	10	1	2	25	2	1	2	1	1	25	1	0	1	2
1	9	2	11	1	2	27	2	2	2	1	1	25	1	1	1	3
1	9	2	12	1	2	48	2	2	1	1	1	25	1	1	0	2
1	9	2	13	1	2	62	2	1	2	1	1	25	1	0	1	2
1	9	2	14	1	2	18	2	1	2	1	1	25	1	0	1	2
1	9	2	15	1	2	45	2	2	2	1	1	25	1	1	1	3
1	16	1	1	0	1	29	0	0	0	0	1	30	0	0	0	0
1	16	1	2	2	2	32	1	1	1	1	1	30	0	0	0	0
1	16	1	3	2	1	29	2	1	2	0	1	30	1	0	1	2
1	16	1	4	2	2	26	2	1	2	1	1	30	1	0	1	2
1	16	1	5	1	2	48	2	1	2	1	1	30	1	0	1	2
1	16	1	6	1	2	20	2	1	1	1	1	30	1	0	0	1
1	16	1	7	1	2	46	2	1	2	1	1	30	1	0	1	2
1	16	1	8	1	2	28	2	1	2	1	1	30	1	0	1	2
1	16	1	9	2	1	31	1	2	1	0	1	30	0	1	0	1
1	16	1	10	1	2	44	2	2	1	1	1	30	1	1	0	2
1	16	1	11	1	1	49	2	1	1	0	1	30	1	0	0	1
1	16	1	12	1	2	47	2	1	2	1	1	30	1	0	1	2
1	16	1	13	1	2	22	2	2	2	1	1	30	1	1	1	3
1	16	1	14	1	2	23	2	2	2	1	1	30	1	1	1	3
1	16	1	15	2	1	29	2	2	2	0	1	30	1	1	1	3
1	16	2	1	0	1	55	0	0	0	0	1	30	0	0	0	0
1	16	2	2	1	1	39	1	2	1	0	1	30	0	1	0	1
1	16	2	3	1	2	44	2	2	2	1	1	30	1	1	1	3
1	16	2	4	2	2	21	2	2	2	1	1	30	1	1	1	3
1	16	2	5	1	2	23	2	1	2	1	1	30	1	0	1	2
1	16	2	6	1	2	22	2	1	2	1	1	30	1	0	1	2
1	16	2	7	1	1	31	2	1	1	0	1	30	1	0	0	1
1	16	2	8	1	1	38	1	1	2	0	1	30	0	0	1	1
1	16	2	9	2	1	27	2	1	2	0	1	30	1	0	1	2
1	16	2	10	2	2	36	2	1	2	1	1	30	1	0	1	2
1	16	2	11	1	2	37	2	2	2	1	1	30	1	1	1	3
1	16	2	12	1	2	45	2	2	1	1	1	30	1	1	0	2
1	16	2	13	1	2	63	2	1	2	1	1	30	1	0	1	2
1	16	2	14	1	2	24	2	1	2	1	1	30	1	0	1	2
1	16	2	15	1	2	49	2	2	2	1	1	30	1	1	1	3
1	23	1	1	0	1	17	0	0	0	0	1	24	0	0	0	0
1	23	1	2	1	1	29	1	1	1	0	1	24	0	0	0	0
1	23	1	3	1	2	34	2	1	2	1	1	24	1	0	1	2
1	23	1	4	2	1	41	2	1	2	0	1	24	1	0	1	2
1	23	1	5	1	2	35	2	1	2	1	1	24	1	0	1	2
1	23	1	6	1	1	39	2	1	1	0	1	24	1	0	0	1
1	23	1	7	2	1	39	2	1	2	0	1	24	1	0	1	2
1	23	1	8	1	2	43	2	1	2	1	1	24	1	0	1	2
1	23	1	9	1	1	18	1	2	1	0	1	24	0	1	0	1
1	23	1	10	1	2	39	2	2	1	1	1	24	1	1	0	2
1	23	1	11	1	1	20	2	1	1	0	1	24	1	0	0	1
1	23	1	12	1	2	50	2	1	2	1	1	24	1	0	1	2
1	23	1	13	2	2	40	2	2	2	1	1	24	1	1	1	3
1	23	1	14	1	2	48	2	2	2	1	1	24	1	1	1	3
1	23	1	15	1	2	10	2	2	2	1	1	24	1	1	1	3
1	23	2	1	0	1	12	0	0	0	0	1	24	0	0	0	0
1	23	2	2	1	1	28	1	2	1	0	1	24	0	1	0	1
1	23	2	3	2	1	47	2	2	2	0	1	24	1	1	1	3
1	23	2	4	1	2	30	2	2	2	1	1	24	1	1	1	3
1	23	2	5	1	2	35	2	1	2	1	1	24	1	0	1	2
1	23	2	6	1	2	39	2	1	2	1	1	24	1	0	1	2
1	23	2	7	1	1	31	2	1	1	0	1	24	1	0	0	1
1	23	2	8	1	1	37	1	1	2	0	1	24	0	0	1	1
1	23	2	9	2	1	35	2	1	2	0	1	24	1	0	1	2
1	23	2	10	2	1	49	2	1	2	0	1	24	1	0	1	2
1	23	2	11	1	2	36	2	2	2	1	1	24	1	1	1	3
1	23	2	12	1	2	50	2	2	1	1	1	24	1	1	0	2
1	23	2	13	1	2	27	2	1	2	1	1	24	1	0	1	2
1	23	2	14	1	2	38	2	1	2	1	1	24	1	0	1	2
1	23	2	15	2	2	28	2	2	2	1	1	24	1	1	1	3
1	29	1	1	0	1	37	0	0	0	0	1	40	0	0	0	0
1	29	1	2	1	1	28	1	1	1	0	1	40	0	0	0	0
1	29	1	3	1	2	15	2	1	2	1	1	40	1	0	1	2
1	29	1	4	1	2	39	2	1	2	1	1	40	1	0	1	2
1	29	1	5	1	2	47	2	1	2	1	1	40	1	0	1	2
1	29	1	6	1	1	46	2	1	1	0	1	40	1	0	0	1
1	29	1	7	1	1	33	2	1	2	0	1	40	1	0	1	2
1	29	1	8	1	2	36	2	1	2	1	1	40	1	0	1	2
1	29	1	9	1	1	40	1	2	1	0	1	40	0	1	0	1
1	29	1	10	1	1	35	2	2	1	0	1	40	1	1	0	2
1	29	1	11	1	1	37	2	1	1	0	1	40	1	0	0	1
1	29	1	12	1	2	53	2	1	2	1	1	40	1	0	1	2
1	29	1	13	1	2	41	2	2	2	1	1	40	1	1	1	3
1	29	1	14	1	2	26	2	2	2	1	1	40	1	1	1	3
1	29	1	15	1	2	29	2	2	2	1	1	40	1	1	1	3
1	29	2	1	0	1	25	0	0	0	0	1	40	0	0	0	0
1	29	2	2	1	1	22	1	2	1	0	1	40	0	1	0	1
1	29	2	3	1	1	23	2	2	2	0	1	40	1	1	1	3
1	29	2	4	1	2	22	2	2	2	1	1	40	1	1	1	3
1	29	2	5	1	2	34	2	1	2	1	1	40	1	0	1	2
1	29	2	6	1	2	31	2	1	2	1	1	40	1	0	1	2
1	29	2	7	1	2	33	2	1	1	1	1	40	1	0	0	1
1	29	2	8	1	2	23	1	1	2	1	1	40	0	0	1	1
1	29	2	9	1	2	58	2	1	2	1	1	40	1	0	1	2
1	29	2	10	1	2	19	2	1	2	1	1	40	1	0	1	2
1	29	2	11	1	2	27	2	2	2	1	1	40	1	1	1	3
1	29	2	12	1	2	34	2	2	1	1	1	40	1	1	0	2
1	29	2	13	1	2	36	2	1	2	1	1	40	1	0	1	2
1	29	2	14	1	2	34	2	1	2	1	1	40	1	0	1	2
1	29	2	15	1	2	56	2	2	2	1	1	40	1	1	1	3
1	33	1	1	0	1	30	0	0	0	0	1	25	0	0	0	0
1	33	1	2	1	1	20	1	1	1	0	1	25	0	0	0	0
1	33	1	3	2	2	36	2	1	2	1	1	25	1	0	1	2
1	33	1	4	2	2	37	2	1	2	1	1	25	1	0	1	2
1	33	1	5	1	2	35	2	1	2	1	1	25	1	0	1	2
1	33	1	6	1	1	11	2	1	1	0	1	25	1	0	0	1
1	33	1	7	2	2	55	2	1	2	1	1	25	1	0	1	2
1	33	1	8	2	2	38	2	1	2	1	1	25	1	0	1	2
1	33	1	9	1	2	23	1	2	1	1	1	25	0	1	0	1
1	33	1	10	2	2	46	2	2	1	1	1	25	1	1	0	2
1	33	1	11	1	1	36	2	1	1	0	1	25	1	0	0	1
1	33	1	12	2	2	26	2	1	2	1	1	25	1	0	1	2
1	33	1	13	2	2	41	2	2	2	1	1	25	1	1	1	3
1	33	1	14	2	1	23	2	2	2	0	1	25	1	1	1	3
1	33	1	15	2	2	29	2	2	2	1	1	25	1	1	1	3
1	33	2	1	0	2	46	0	0	0	1	1	25	0	0	0	0
1	33	2	2	2	2	33	1	2	1	1	1	25	0	1	0	1
1	33	2	3	2	2	53	2	2	2	1	1	25	1	1	1	3
1	33	2	4	2	1	44	2	2	2	0	1	25	1	1	1	3
1	33	2	5	2	1	28	2	1	2	0	1	25	1	0	1	2
1	33	2	6	2	2	25	2	1	2	1	1	25	1	0	1	2
1	33	2	7	2	1	40	2	1	1	0	1	25	1	0	0	1
1	33	2	8	2	1	32	1	1	2	0	1	25	0	0	1	1
1	33	2	9	2	2	19	2	1	2	1	1	25	1	0	1	2
1	33	2	10	2	1	42	2	1	2	0	1	25	1	0	1	2
1	33	2	11	1	2	45	2	2	2	1	1	25	1	1	1	3
1	33	2	12	1	2	36	2	2	1	1	1	25	1	1	0	2
1	33	2	13	1	2	23	2	1	2	1	1	25	1	0	1	2
1	33	2	14	1	2	58	2	1	2	1	1	25	1	0	1	2
1	33	2	15	1	2	38	2	2	2	1	1	25	1	1	1	3
1	35	1	1	0	2	24	0	0	0	1	2	25	0	0	0	0
1	35	1	2	1	1	41	1	2	1	0	2	25	0	1	0	1
1	35	1	3	1	2	46	2	2	2	1	2	25	1	1	1	3
1	35	1	4	1	2	36	2	2	2	1	2	25	1	1	1	3
1	35	1	5	1	2	56	2	1	2	1	2	25	1	0	1	2
1	35	1	6	1	1	33	2	1	2	0	2	25	1	0	1	2
1	35	1	7	1	2	40	2	1	1	1	2	25	1	0	0	1
1	35	1	8	1	2	43	1	1	2	1	2	25	0	0	1	1
1	35	1	9	1	1	32	2	1	2	0	2	25	1	0	1	2
1	35	1	10	1	2	44	2	1	2	1	2	25	1	0	1	2
1	35	1	11	1	1	47	2	2	2	0	2	25	1	1	1	3
1	35	1	12	1	2	40	2	2	1	1	2	25	1	1	0	2
1	35	1	13	1	2	46	2	1	2	1	2	25	1	0	1	2
1	35	1	14	1	2	37	2	1	2	1	2	25	1	0	1	2
1	35	1	15	1	2	21	2	2	2	1	2	25	1	1	1	3
1	35	2	1	0	2	41	0	0	0	1	2	25	0	0	0	0
1	35	2	2	1	2	19	1	1	1	1	2	25	0	0	0	0
1	35	2	3	1	2	16	2	1	2	1	2	25	1	0	1	2
1	35	2	4	1	2	20	2	1	2	1	2	25	1	0	1	2
1	35	2	5	1	2	39	2	1	2	1	2	25	1	0	1	2
1	35	2	6	1	2	43	2	1	1	1	2	25	1	0	0	1
1	35	2	7	1	2	24	2	1	2	1	2	25	1	0	1	2
1	35	2	8	1	1	27	2	1	2	0	2	25	1	0	1	2
1	35	2	9	1	1	31	1	2	1	0	2	25	0	1	0	1
1	35	2	10	1	2	30	2	2	1	1	2	25	1	1	0	2
1	35	2	11	1	2	52	2	1	1	1	2	25	1	0	0	1
1	35	2	12	1	2	30	2	1	2	1	2	25	1	0	1	2
1	35	2	13	1	2	25	2	2	2	1	2	25	1	1	1	3
1	35	2	14	1	2	41	2	2	2	1	2	25	1	1	1	3
1	35	2	15	1	2	23	2	2	2	1	2	25	1	1	1	3
1	39	1	1	0	2	32	0	0	0	1	1	25	0	0	0	0
1	39	1	2	2	2	28	1	1	1	1	1	25	0	0	0	0
1	39	1	3	1	2	34	2	1	2	1	1	25	1	0	1	2
1	39	1	4	1	2	47	2	1	2	1	1	25	1	0	1	2
1	39	1	5	2	2	57	2	1	2	1	1	25	1	0	1	2
1	39	1	6	1	1	33	2	1	1	0	1	25	1	0	0	1
1	39	1	7	2	1	34	2	1	2	0	1	25	1	0	1	2
1	39	1	8	1	2	33	2	1	2	1	1	25	1	0	1	2
1	39	1	9	1	1	50	1	2	1	0	1	25	0	1	0	1
1	39	1	10	2	1	20	2	2	1	0	1	25	1	1	0	2
1	39	1	11	1	1	34	2	1	1	0	1	25	1	0	0	1
1	39	1	12	2	2	37	2	1	2	1	1	25	1	0	1	2
1	39	1	13	1	2	26	2	2	2	1	1	25	1	1	1	3
1	39	1	14	1	2	49	2	2	2	1	1	25	1	1	1	3
1	39	1	15	1	2	40	2	2	2	1	1	25	1	1	1	3
1	39	2	1	0	2	38	0	0	0	1	1	25	0	0	0	0
1	39	2	2	1	1	45	1	2	1	0	1	25	0	1	0	1
1	39	2	3	2	1	43	2	2	2	0	1	25	1	1	1	3
1	39	2	4	2	1	41	2	2	2	0	1	25	1	1	1	3
1	39	2	5	1	2	37	2	1	2	1	1	25	1	0	1	2
1	39	2	6	1	2	34	2	1	2	1	1	25	1	0	1	2
1	39	2	7	1	1	13	2	1	1	0	1	25	1	0	0	1
1	39	2	8	2	2	37	1	1	2	1	1	25	0	0	1	1
1	39	2	9	1	2	45	2	1	2	1	1	25	1	0	1	2
1	39	2	10	1	2	19	2	1	2	1	1	25	1	0	1	2
1	39	2	11	2	1	14	2	2	2	0	1	25	1	1	1	3
1	39	2	12	1	2	47	2	2	1	1	1	25	1	1	0	2
1	39	2	13	1	2	30	2	1	2	1	1	25	1	0	1	2
1	39	2	14	1	2	43	2	1	2	1	1	25	1	0	1	2
1	39	2	15	1	2	47	2	2	2	1	1	25	1	1	1	3
1	40	1	1	0	1	39	0	0	0	0	2	20	0	0	0	0
1	40	1	2	1	1	30	1	2	1	0	2	20	0	1	0	1
1	40	1	3	1	2	26	2	2	2	1	2	20	1	1	1	3
1	40	1	4	1	2	16	2	2	2	1	2	20	1	1	1	3
1	40	1	5	1	2	29	2	1	2	1	2	20	1	0	1	2
1	40	1	6	1	1	14	2	1	2	0	2	20	1	0	1	2
1	40	1	7	1	2	48	2	1	1	1	2	20	1	0	0	1
1	40	1	8	1	2	59	1	1	2	1	2	20	0	0	1	1
1	40	1	9	1	1	30	2	1	2	0	2	20	1	0	1	2
1	40	1	10	1	2	56	2	1	2	1	2	20	1	0	1	2
1	40	1	11	1	1	21	2	2	2	0	2	20	1	1	1	3
1	40	1	12	1	2	52	2	2	1	1	2	20	1	1	0	2
1	40	1	13	1	2	33	2	1	2	1	2	20	1	0	1	2
1	40	1	14	1	2	33	2	1	2	1	2	20	1	0	1	2
1	40	1	15	1	2	10	2	2	2	1	2	20	1	1	1	3
1	40	2	1	0	2	45	0	0	0	1	2	20	0	0	0	0
1	40	2	2	1	1	28	1	1	1	0	2	20	0	0	0	0
1	40	2	3	1	2	29	2	1	2	1	2	20	1	0	1	2
1	40	2	4	1	2	38	2	1	2	1	2	20	1	0	1	2
